,ZIP_CODE,NAMELSAD
5266,22312,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5267,22314,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5268,22315,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5269,22401,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5270,22405,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5271,22406,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5272,22407,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5273,22408,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5274,22443,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5275,22448,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5276,22469,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5277,22473,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5278,22485,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5279,22488,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5280,22508,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5281,22511,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5282,22520,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5283,22534,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5284,22546,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5285,22551,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5286,22553,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5287,22554,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5288,22556,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5289,22567,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5290,22580,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5291,22601,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5292,22602,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5293,22603,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5294,22610,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5295,22611,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5296,22620,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5297,22623,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5298,22624,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5299,22625,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5300,22627,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5301,22630,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5302,22637,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5303,22639,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5304,22640,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5305,22641,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5306,22642,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5307,22643,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5308,22644,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5309,22645,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5310,22649,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5311,22650,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5312,22652,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5313,22654,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5314,22655,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5315,22656,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5316,22657,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5317,22663,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5318,22701,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5319,22712,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5320,22713,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5321,22714,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5322,22716,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5323,22718,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5324,22719,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5325,22720,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5326,22724,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5327,22725,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5328,22726,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5329,22727,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5330,22728,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5331,22729,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5332,22733,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5333,22734,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5334,22735,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5335,22736,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5336,22737,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5337,22740,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5338,22741,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5339,22742,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5340,22743,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5341,22747,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5342,22749,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5343,22801,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5344,22802,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5345,22807,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5346,22811,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5347,22812,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5348,22815,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5349,22820,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5350,22821,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5351,22827,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5352,22830,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5353,22831,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5354,22832,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5355,22834,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5356,22835,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5357,22835,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5358,22840,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5359,22841,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5360,22843,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5361,22844,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5362,22846,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5363,22849,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5364,22850,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5365,22853,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5366,22920,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5367,22932,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5368,22935,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5369,22939,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5370,22940,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5371,22943,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5372,22948,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5373,22952,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5374,22960,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5375,22967,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5376,22973,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5377,22976,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5378,22980,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5379,23011,"Virginia Beach-Norfolk, VA-NC CSA"
5380,23015,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5381,23021,"Virginia Beach-Norfolk, VA-NC CSA"
5382,23024,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5383,23025,"Virginia Beach-Norfolk, VA-NC CSA"
5384,23030,"Virginia Beach-Norfolk, VA-NC CSA"
5385,23035,"Virginia Beach-Norfolk, VA-NC CSA"
5386,23043,"Virginia Beach-Norfolk, VA-NC CSA"
5387,23045,"Virginia Beach-Norfolk, VA-NC CSA"
5388,23050,"Virginia Beach-Norfolk, VA-NC CSA"
5389,23056,"Virginia Beach-Norfolk, VA-NC CSA"
5390,23061,"Virginia Beach-Norfolk, VA-NC CSA"
5391,23062,"Virginia Beach-Norfolk, VA-NC CSA"
5392,23066,"Virginia Beach-Norfolk, VA-NC CSA"
5393,23071,"Virginia Beach-Norfolk, VA-NC CSA"
5394,23072,"Virginia Beach-Norfolk, VA-NC CSA"
5395,23076,"Virginia Beach-Norfolk, VA-NC CSA"
5396,23089,"Virginia Beach-Norfolk, VA-NC CSA"
5397,23093,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5398,23109,"Virginia Beach-Norfolk, VA-NC CSA"
5399,23117,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5400,23119,"Virginia Beach-Norfolk, VA-NC CSA"
5401,23125,"Virginia Beach-Norfolk, VA-NC CSA"
5402,23128,"Virginia Beach-Norfolk, VA-NC CSA"
5403,23130,"Virginia Beach-Norfolk, VA-NC CSA"
5404,23138,"Virginia Beach-Norfolk, VA-NC CSA"
5405,23140,"Virginia Beach-Norfolk, VA-NC CSA"
5406,23149,"Virginia Beach-Norfolk, VA-NC CSA"
5407,23156,"Virginia Beach-Norfolk, VA-NC CSA"
5408,23163,"Virginia Beach-Norfolk, VA-NC CSA"
5409,23168,"Virginia Beach-Norfolk, VA-NC CSA"
5410,23185,"Virginia Beach-Norfolk, VA-NC CSA"
5411,23186,"Virginia Beach-Norfolk, VA-NC CSA"
5412,23188,"Virginia Beach-Norfolk, VA-NC CSA"
5413,23314,"Virginia Beach-Norfolk, VA-NC CSA"
5414,23315,"Virginia Beach-Norfolk, VA-NC CSA"
5415,23320,"Virginia Beach-Norfolk, VA-NC CSA"
5416,23321,"Virginia Beach-Norfolk, VA-NC CSA"
5417,23322,"Virginia Beach-Norfolk, VA-NC CSA"
5418,23323,"Virginia Beach-Norfolk, VA-NC CSA"
5419,23324,"Virginia Beach-Norfolk, VA-NC CSA"
5420,23325,"Virginia Beach-Norfolk, VA-NC CSA"
5421,23430,"Virginia Beach-Norfolk, VA-NC CSA"
5422,23432,"Virginia Beach-Norfolk, VA-NC CSA"
5423,23433,"Virginia Beach-Norfolk, VA-NC CSA"
5424,23434,"Virginia Beach-Norfolk, VA-NC CSA"
5425,23435,"Virginia Beach-Norfolk, VA-NC CSA"
5426,23436,"Virginia Beach-Norfolk, VA-NC CSA"
5427,23437,"Virginia Beach-Norfolk, VA-NC CSA"
5428,23438,"Virginia Beach-Norfolk, VA-NC CSA"
5429,23451,"Virginia Beach-Norfolk, VA-NC CSA"
5430,23452,"Virginia Beach-Norfolk, VA-NC CSA"
5431,23453,"Virginia Beach-Norfolk, VA-NC CSA"
5432,23454,"Virginia Beach-Norfolk, VA-NC CSA"
5433,23455,"Virginia Beach-Norfolk, VA-NC CSA"
5434,23456,"Virginia Beach-Norfolk, VA-NC CSA"
5435,23457,"Virginia Beach-Norfolk, VA-NC CSA"
5436,23459,"Virginia Beach-Norfolk, VA-NC CSA"
5437,23460,"Virginia Beach-Norfolk, VA-NC CSA"
5438,23461,"Virginia Beach-Norfolk, VA-NC CSA"
5439,23462,"Virginia Beach-Norfolk, VA-NC CSA"
5440,23463,"Virginia Beach-Norfolk, VA-NC CSA"
5441,23464,"Virginia Beach-Norfolk, VA-NC CSA"
5442,23487,"Virginia Beach-Norfolk, VA-NC CSA"
5443,23502,"Virginia Beach-Norfolk, VA-NC CSA"
5444,23503,"Virginia Beach-Norfolk, VA-NC CSA"
5445,23504,"Virginia Beach-Norfolk, VA-NC CSA"
5446,23505,"Virginia Beach-Norfolk, VA-NC CSA"
5447,23507,"Virginia Beach-Norfolk, VA-NC CSA"
5448,23508,"Virginia Beach-Norfolk, VA-NC CSA"
5449,23509,"Virginia Beach-Norfolk, VA-NC CSA"
5450,23510,"Virginia Beach-Norfolk, VA-NC CSA"
5451,23511,"Virginia Beach-Norfolk, VA-NC CSA"
5452,23513,"Virginia Beach-Norfolk, VA-NC CSA"
5453,23517,"Virginia Beach-Norfolk, VA-NC CSA"
5454,23518,"Virginia Beach-Norfolk, VA-NC CSA"
5455,23523,"Virginia Beach-Norfolk, VA-NC CSA"
5456,23529,"Virginia Beach-Norfolk, VA-NC CSA"
5457,23551,"Virginia Beach-Norfolk, VA-NC CSA"
5458,23601,"Virginia Beach-Norfolk, VA-NC CSA"
5459,23602,"Virginia Beach-Norfolk, VA-NC CSA"
5460,23603,"Virginia Beach-Norfolk, VA-NC CSA"
5461,23604,"Virginia Beach-Norfolk, VA-NC CSA"
5462,23605,"Virginia Beach-Norfolk, VA-NC CSA"
5463,23606,"Virginia Beach-Norfolk, VA-NC CSA"
5464,23607,"Virginia Beach-Norfolk, VA-NC CSA"
5465,23608,"Virginia Beach-Norfolk, VA-NC CSA"
5466,23651,"Virginia Beach-Norfolk, VA-NC CSA"
5467,23661,"Virginia Beach-Norfolk, VA-NC CSA"
5468,23662,"Virginia Beach-Norfolk, VA-NC CSA"
5469,23663,"Virginia Beach-Norfolk, VA-NC CSA"
5470,23664,"Virginia Beach-Norfolk, VA-NC CSA"
5471,23665,"Virginia Beach-Norfolk, VA-NC CSA"
5472,23666,"Virginia Beach-Norfolk, VA-NC CSA"
5473,23668,"Virginia Beach-Norfolk, VA-NC CSA"
5474,23669,"Virginia Beach-Norfolk, VA-NC CSA"
5475,23681,"Virginia Beach-Norfolk, VA-NC CSA"
5476,23690,"Virginia Beach-Norfolk, VA-NC CSA"
5477,23692,"Virginia Beach-Norfolk, VA-NC CSA"
5478,23693,"Virginia Beach-Norfolk, VA-NC CSA"
5479,23696,"Virginia Beach-Norfolk, VA-NC CSA"
5480,23701,"Virginia Beach-Norfolk, VA-NC CSA"
5481,23702,"Virginia Beach-Norfolk, VA-NC CSA"
5482,23703,"Virginia Beach-Norfolk, VA-NC CSA"
5483,23704,"Virginia Beach-Norfolk, VA-NC CSA"
5484,23707,"Virginia Beach-Norfolk, VA-NC CSA"
5485,23708,"Virginia Beach-Norfolk, VA-NC CSA"
5486,23709,"Virginia Beach-Norfolk, VA-NC CSA"
5487,23827,"Rocky Mount-Wilson-Roanoke Rapids, NC CSA"
5488,23828,"Rocky Mount-Wilson-Roanoke Rapids, NC CSA"
5489,23846,"Virginia Beach-Norfolk, VA-NC CSA"
5490,23847,"Rocky Mount-Wilson-Roanoke Rapids, NC CSA"
5491,23851,"Virginia Beach-Norfolk, VA-NC CSA"
5492,23857,"Rocky Mount-Wilson-Roanoke Rapids, NC CSA"
5493,23866,"Virginia Beach-Norfolk, VA-NC CSA"
5494,23879,"Rocky Mount-Wilson-Roanoke Rapids, NC CSA"
5495,23881,"Virginia Beach-Norfolk, VA-NC CSA"
5496,23883,"Virginia Beach-Norfolk, VA-NC CSA"
5497,23888,"Virginia Beach-Norfolk, VA-NC CSA"
5498,23898,"Virginia Beach-Norfolk, VA-NC CSA"
5499,23927,"Raleigh-Durham-Chapel Hill, NC CSA"
5500,24053,"Greensboro--Winston-Salem--High Point, NC CSA"
5501,24069,"Greensboro--Winston-Salem--High Point, NC CSA"
5502,24076,"Greensboro--Winston-Salem--High Point, NC CSA"
5503,24148,"Greensboro--Winston-Salem--High Point, NC CSA"
5504,24165,"Greensboro--Winston-Salem--High Point, NC CSA"
5505,24171,"Greensboro--Winston-Salem--High Point, NC CSA"
5506,24201,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5507,24202,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5508,24210,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5509,24211,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5510,24219,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5511,24221,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5512,24224,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5513,24230,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5514,24236,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5515,24244,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5516,24245,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5517,24250,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5518,24251,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5519,24258,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5520,24263,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5521,24266,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5522,24270,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5523,24271,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5524,24280,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5525,24290,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5526,24292,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5527,24317,"Greensboro--Winston-Salem--High Point, NC CSA"
5528,24319,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5529,24333,"Greensboro--Winston-Salem--High Point, NC CSA"
5530,24340,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5531,24351,"Greensboro--Winston-Salem--High Point, NC CSA"
5532,24361,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5533,24370,"Johnson City-Kingsport-Bristol, TN-VA CSA"
5534,24401,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5535,24421,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5536,24430,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5537,24431,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5538,24432,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5539,24437,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5540,24439,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5541,24440,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5542,24441,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5543,24442,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5544,24459,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5545,24460,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5546,24464,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5547,24467,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5548,24471,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5549,24472,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5550,24476,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5551,24477,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5552,24479,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5553,24482,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5554,24483,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5555,24485,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5556,24486,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5557,24487,"Harrisonburg-Staunton-Waynesboro, VA CSA"
5558,24520,"Raleigh-Durham-Chapel Hill, NC CSA"
5559,24529,"Raleigh-Durham-Chapel Hill, NC CSA"
5560,24541,"Greensboro--Winston-Salem--High Point, NC CSA"
5561,24580,"Raleigh-Durham-Chapel Hill, NC CSA"
5562,24598,"Raleigh-Durham-Chapel Hill, NC CSA"
5563,24823,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5564,24827,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5565,24870,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5566,25003,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5567,25005,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5568,25008,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5569,25009,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5570,25015,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5571,25019,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5572,25021,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5573,25024,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5574,25025,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5575,25028,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5576,25030,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5577,25033,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5578,25035,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5579,25039,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5580,25043,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5581,25045,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5582,25047,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5583,25048,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5584,25049,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5585,25051,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5586,25053,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5587,25060,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5588,25063,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5589,25064,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5590,25067,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5591,25070,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5592,25071,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5593,25075,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5594,25079,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5595,25081,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5596,25082,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5597,25083,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5598,25088,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5599,25093,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5600,25103,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5601,25107,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5602,25108,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5603,25111,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5604,25113,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5605,25114,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5606,25121,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5607,25123,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5608,25124,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5609,25125,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5610,25130,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5611,25132,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5612,25133,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5613,25136,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5614,25140,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5615,25141,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5616,25142,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5617,25143,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5618,25148,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5619,25154,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5620,25159,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5621,25160,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5622,25162,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5623,25164,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5624,25165,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5625,25168,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5626,25169,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5627,25177,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5628,25181,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5629,25186,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5630,25187,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5631,25193,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5632,25202,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5633,25204,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5634,25208,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5635,25209,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5636,25213,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5637,25214,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5638,25231,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5639,25235,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5640,25243,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5641,25245,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5642,25248,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5643,25252,"Parkersburg-Marietta-Vienna, WV-OH CSA"
5644,25266,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5645,25270,"Parkersburg-Marietta-Vienna, WV-OH CSA"
5646,25275,"Parkersburg-Marietta-Vienna, WV-OH CSA"
5647,25285,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5648,25286,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5649,25301,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5650,25302,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5651,25303,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5652,25304,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5653,25305,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5654,25306,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5655,25309,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5656,25311,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5657,25312,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5658,25313,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5659,25314,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5660,25315,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5661,25320,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5662,25387,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
5663,25401,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5664,25403,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
5665,25404,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
